_id,keyword,index,date
ObjectId("5dfdaf7fd51a5c8eb61038d8"),北京大学,11362,2019-10-03
ObjectId("5dfdaf7fd51a5c8eb61038d9"),北京大学,11143,2019-10-04
ObjectId("5dfdaf7fd51a5c8eb61038da"),北京大学,10915,2019-10-05
ObjectId("5dfdaf7fd51a5c8eb61038db"),北京大学,10496,2019-10-06
ObjectId("5dfdaf7fd51a5c8eb61038dc"),北京大学,10256,2019-10-07
ObjectId("5dfdaf7fd51a5c8eb61038dd"),北京大学,10354,2019-10-08
ObjectId("5dfdaf7fd51a5c8eb61038de"),北京大学,10416,2019-10-09
ObjectId("5dfdaf7fd51a5c8eb61038df"),北京大学,10769,2019-10-10
ObjectId("5dfdaf7fd51a5c8eb61038e0"),北京大学,9997,2019-10-11
ObjectId("5dfdaf7fd51a5c8eb61038e1"),北京大学,10859,2019-10-12
ObjectId("5dfdaf7fd51a5c8eb61038e2"),北京大学,10452,2019-10-13
ObjectId("5dfdaf7fd51a5c8eb61038e3"),北京大学,10737,2019-10-14
ObjectId("5dfdaf7fd51a5c8eb61038e4"),北京大学,9954,2019-10-15
ObjectId("5dfdaf7fd51a5c8eb61038e5"),北京大学,10438,2019-10-16
ObjectId("5dfdaf7fd51a5c8eb61038e6"),北京大学,10712,2019-10-17
ObjectId("5dfdaf7fd51a5c8eb61038e7"),北京大学,10742,2019-10-18
ObjectId("5dfdaf7fd51a5c8eb61038e8"),北京大学,10825,2019-10-19
ObjectId("5dfdaf7fd51a5c8eb61038e9"),北京大学,10851,2019-10-20
ObjectId("5dfdaf7fd51a5c8eb61038ea"),北京大学,10891,2019-10-21
ObjectId("5dfdaf7fd51a5c8eb61038eb"),北京大学,10371,2019-10-22
ObjectId("5dfdaf7fd51a5c8eb61038ec"),北京大学,9358,2019-10-23
ObjectId("5dfdaf7fd51a5c8eb61038ed"),北京大学,9781,2019-10-24
ObjectId("5dfdaf7fd51a5c8eb61038ee"),北京大学,8366,2019-10-25
ObjectId("5dfdaf7fd51a5c8eb61038ef"),北京大学,8538,2019-10-26
ObjectId("5dfdaf7fd51a5c8eb61038f0"),北京大学,8512,2019-10-27
ObjectId("5dfdaf7fd51a5c8eb61038f1"),北京大学,8935,2019-10-28
ObjectId("5dfdaf7fd51a5c8eb61038f2"),北京大学,8762,2019-10-29
ObjectId("5dfdaf7fd51a5c8eb61038f3"),北京大学,9391,2019-10-30
ObjectId("5dfdaf7fd51a5c8eb61038f4"),北京大学,9479,2019-10-31
ObjectId("5dfdaf7fd51a5c8eb61038f5"),北京大学,9525,2019-11-01
ObjectId("5dfdaf7fd51a5c8eb61038f6"),北京大学,10410,2019-11-02
ObjectId("5dfdaf7fd51a5c8eb61038f7"),北京大学,9677,2019-11-03
ObjectId("5dfdaf7fd51a5c8eb61038f8"),北京大学,9511,2019-11-04
ObjectId("5dfdaf7fd51a5c8eb61038f9"),北京大学,9297,2019-11-05
ObjectId("5dfdaf7fd51a5c8eb61038fa"),北京大学,9253,2019-11-06
ObjectId("5dfdaf7fd51a5c8eb61038fb"),北京大学,9246,2019-11-07
ObjectId("5dfdaf7fd51a5c8eb61038fc"),北京大学,9538,2019-11-08
ObjectId("5dfdaf7fd51a5c8eb61038fd"),北京大学,8401,2019-11-09
ObjectId("5dfdaf7fd51a5c8eb61038fe"),北京大学,8981,2019-11-10
ObjectId("5dfdaf7fd51a5c8eb61038ff"),北京大学,7879,2019-11-11
ObjectId("5dfdaf7fd51a5c8eb6103900"),北京大学,9005,2019-11-12
ObjectId("5dfdaf7fd51a5c8eb6103901"),北京大学,8644,2019-11-13
ObjectId("5dfdaf7fd51a5c8eb6103902"),北京大学,9121,2019-11-14
ObjectId("5dfdaf7fd51a5c8eb6103903"),北京大学,9440,2019-11-15
ObjectId("5dfdaf7fd51a5c8eb6103904"),北京大学,10043,2019-11-16
ObjectId("5dfdaf7fd51a5c8eb6103905"),北京大学,10047,2019-11-17
ObjectId("5dfdaf7fd51a5c8eb6103906"),北京大学,9533,2019-11-18
ObjectId("5dfdaf7fd51a5c8eb6103907"),北京大学,9407,2019-11-19
ObjectId("5dfdaf7fd51a5c8eb6103908"),北京大学,9776,2019-11-20
ObjectId("5dfdaf7fd51a5c8eb6103909"),北京大学,9629,2019-11-21
ObjectId("5dfdaf7fd51a5c8eb610390a"),北京大学,10617,2019-11-22
ObjectId("5dfdaf7fd51a5c8eb610390b"),北京大学,10278,2019-11-23
ObjectId("5dfdaf7fd51a5c8eb610390c"),北京大学,10209,2019-11-24
ObjectId("5dfdaf7fd51a5c8eb610390d"),北京大学,9594,2019-11-25
ObjectId("5dfdaf7fd51a5c8eb610390e"),北京大学,9512,2019-11-26
ObjectId("5dfdaf7fd51a5c8eb610390f"),北京大学,9491,2019-11-27
ObjectId("5dfdaf7fd51a5c8eb6103910"),北京大学,9336,2019-11-28
ObjectId("5dfdaf7fd51a5c8eb6103911"),北京大学,9794,2019-11-29
ObjectId("5dfdaf7fd51a5c8eb6103912"),北京大学,10627,2019-11-30
ObjectId("5dfdaf7fd51a5c8eb6103913"),北京大学,10529,2019-12-01
ObjectId("5dfdaf7fd51a5c8eb6103914"),北京大学,10039,2019-12-02
ObjectId("5dfdaf7fd51a5c8eb6103915"),北京大学,11064,2019-12-03
ObjectId("5dfdaf7fd51a5c8eb6103916"),北京大学,11018,2019-12-04
ObjectId("5dfdaf7fd51a5c8eb6103917"),北京大学,10521,2019-12-05
ObjectId("5dfdaf7fd51a5c8eb6103918"),北京大学,10223,2019-12-06
ObjectId("5dfdaf7fd51a5c8eb6103919"),北京大学,9910,2019-12-07
ObjectId("5dfdaf7fd51a5c8eb610391a"),北京大学,9846,2019-12-08
ObjectId("5dfdaf7fd51a5c8eb610391b"),北京大学,10666,2019-12-09
ObjectId("5dfdaf7fd51a5c8eb610391c"),北京大学,9647,2019-12-10
ObjectId("5dfdaf7fd51a5c8eb610391d"),北京大学,10789,2019-12-11
ObjectId("5dfdaf7fd51a5c8eb610391e"),北京大学,10938,2019-12-12
ObjectId("5dfdaf7fd51a5c8eb610391f"),北京大学,11057,2019-12-13
ObjectId("5dfdaf7fd51a5c8eb6103920"),北京大学,14608,2019-12-14
ObjectId("5dfdaf7fd51a5c8eb6103921"),北京大学,9185,2019-12-15
ObjectId("5dfdaf7fd51a5c8eb6103922"),北京大学,7075,2019-12-16
ObjectId("5dfdaf7fd51a5c8eb6103923"),北京大学,6398,2019-12-17
ObjectId("5dfdaf7fd51a5c8eb6103924"),北京大学,6074,2019-12-18
ObjectId("5dfdaf7fd51a5c8eb6103925"),北京大学,6560,2019-12-19
